"geoid","name","state","county","total_energy_burden","electricity_burden","gas_burden","other_burden","total_energy_cost","electricity_cost","gas_cost","other_cost","total_households","income","black","amerind","asian","hawaiian_pi","hispanic","white","multiracial","other_race","no_high_school","high_school","some_college","bachelor"
51019050101,"Census Tract 501.01, Bedford County","Virginia","Bedford County",4,3,0,0,2011,1777,79,155,1440,56720,21,0,6,0,0,66,3,4,23,40,30,6
51019050102,"Census Tract 501.02, Bedford County","Virginia","Bedford County",3,2,0,0,2551,1888,271,392,1264,80486,16,0,1,0,0,75,4,4,7,24,33,36
51021040100,"Census Tract 401, Bland County","Virginia","Bland County",3,2,0,1,2283,1712,183,388,1332,73328,6,0,0,0,0,92,1,1,8,34,41,18
51021040200,"Census Tract 402, Bland County","Virginia","Bland County",3,2,0,1,2452,1710,210,532,903,76181,1,0,0,0,0,96,3,0,3,46,31,19
51023040100,"Census Tract 401, Botetourt County","Virginia","Botetourt County",4,3,1,1,2838,1974,515,349,1461,69045,2,0,0,0,0,96,1,0,6,46,36,12
51023040200,"Census Tract 402, Botetourt County","Virginia","Botetourt County",3,2,0,0,2664,1943,424,297,1576,88803,1,0,0,0,0,97,1,0,7,35,31,27
51023040301,"Census Tract 403.01, Botetourt County","Virginia","Botetourt County",2,2,0,0,2518,1902,449,167,1109,113169,4,0,1,0,0,91,4,0,7,36,19,38
51023040303,"Census Tract 403.03, Botetourt County","Virginia","Botetourt County",2,1,0,0,2254,1631,574,49,1664,131997,2,0,0,0,3,89,6,0,3,14,34,49
51023040304,"Census Tract 403.04, Botetourt County","Virginia","Botetourt County",2,2,0,0,2706,1960,536,210,1445,119339,1,0,0,2,0,94,1,0,0,30,32,38
51023040401,"Census Tract 404.01, Botetourt County","Virginia","Botetourt County",2,2,0,0,2411,1877,333,201,930,99445,2,1,0,0,1,92,3,2,7,33,40,19
51023040402,"Census Tract 404.02, Botetourt County","Virginia","Botetourt County",2,2,0,0,2247,1710,432,105,1949,97283,5,0,1,0,5,87,1,1,10,34,25,31
51023040501,"Census Tract 405.01, Botetourt County","Virginia","Botetourt County",2,2,0,0,2502,1975,427,100,2201,102661,3,0,1,0,2,89,6,0,3,28,37,31
51023040502,"Census Tract 405.02, Botetourt County","Virginia","Botetourt County",3,2,0,0,2742,1841,451,450,581,103035,1,0,0,0,0,95,4,0,7,32,33,28
51025930100,"Census Tract 9301, Brunswick County","Virginia","Brunswick County",5,3,1,1,3219,1974,485,760,1342,61020,45,0,0,0,0,47,3,5,24,35,24,16
51025930201,"Census Tract 9302.01, Brunswick County","Virginia","Brunswick County",5,3,1,1,2921,2119,478,324,710,63025,59,0,0,0,1,36,3,0,17,46,29,8
51025930203,"Census Tract 9302.03, Brunswick County","Virginia","Brunswick County",5,3,1,1,2805,1930,510,365,1740,60590,73,0,0,0,0,24,3,0,21,31,32,15
51025930301,"Census Tract 9303.01, Brunswick County","Virginia","Brunswick County",4,3,1,0,2601,1865,430,306,806,69615,38,0,0,0,0,60,2,0,24,24,23,29
51025930302,"Census Tract 9303.02, Brunswick County","Virginia","Brunswick County",3,2,1,1,3000,2020,507,473,1567,87902,38,1,0,0,0,59,2,1,21,23,34,22
51027010100,"Census Tract 101, Buchanan County","Virginia","Buchanan County",4,4,0,0,2407,2067,268,72,1606,56841,2,0,0,0,0,96,1,1,25,30,28,17
51027010200,"Census Tract 102, Buchanan County","Virginia","Buchanan County",6,5,1,0,2305,1947,238,120,916,39979,0,0,0,0,0,99,1,0,48,25,25,3
51027010300,"Census Tract 103, Buchanan County","Virginia","Buchanan County",4,3,1,0,2391,1928,354,109,1032,60516,0,0,0,0,0,100,0,0,27,50,19,3
51027010400,"Census Tract 104, Buchanan County","Virginia","Buchanan County",5,4,0,0,2165,1960,121,84,839,47244,2,0,0,0,0,96,2,0,23,19,25,34
51027010500,"Census Tract 105, Buchanan County","Virginia","Buchanan County",6,5,1,1,2524,1973,216,335,433,42011,0,0,0,0,0,98,2,0,29,45,20,6
51027010600,"Census Tract 106, Buchanan County","Virginia","Buchanan County",4,3,0,0,2255,1934,222,99,1173,57413,7,0,0,0,3,87,3,0,14,34,35,17
51027010700,"Census Tract 107, Buchanan County","Virginia","Buchanan County",4,4,0,0,2379,1990,159,230,1495,56258,0,0,0,0,0,100,0,0,28,34,22,17
51029930101,"Census Tract 9301.01, Buckingham County","Virginia","Buckingham County",4,3,1,0,2837,2165,572,100,1394,63056,26,0,0,0,0,66,1,6,18,40,29,12
51029930102,"Census Tract 9301.02, Buckingham County","Virginia","Buckingham County",5,3,1,1,3040,2172,461,407,1172,63075,51,0,0,0,2,39,9,0,26,42,25,7
51029930201,"Census Tract 9302.01, Buckingham County","Virginia","Buckingham County",4,3,1,0,3064,2275,516,273,1492,87496,37,0,0,0,0,56,5,2,13,35,40,12
51029930202,"Census Tract 9302.02, Buckingham County","Virginia","Buckingham County",4,3,1,0,2990,2142,555,293,1840,81357,18,0,0,0,0,78,4,0,13,37,30,21
51031020101,"Census Tract 201.01, Campbell County","Virginia","Campbell County",3,3,0,0,2176,1803,247,126,2519,71737,13,0,0,0,1,83,1,1,13,27,31,28
51031020102,"Census Tract 201.02, Campbell County","Virginia","Campbell County",2,2,0,0,2450,2080,251,119,1665,99432,11,0,0,0,0,87,2,0,8,39,26,27
51031020200,"Census Tract 202, Campbell County","Virginia","Campbell County",3,2,0,0,2181,1821,272,88,2240,78959,6,0,2,0,1,85,6,0,11,21,33,35
51031020300,"Census Tract 203, Campbell County","Virginia","Campbell County",2,2,0,0,2194,1864,203,127,1470,88887,6,0,2,0,0,89,1,1,3,29,35,33
51031020401,"Census Tract 204.01, Campbell County","Virginia","Campbell County",3,2,0,0,1911,1549,160,202,2088,74669,9,0,0,0,2,71,15,2,6,19,41,35
51031020402,"Census Tract 204.02, Campbell County","Virginia","Campbell County",3,2,0,0,2349,1820,291,238,1448,91558,9,0,1,0,2,82,4,2,1,28,36,35
51031020403,"Census Tract 204.03, Campbell County","Virginia","Campbell County",2,2,0,0,2149,1852,217,80,2152,86429,17,0,4,0,2,72,5,0,5,17,42,36
51031020500,"Census Tract 205, Campbell County","Virginia","Campbell County",3,2,0,0,2344,1921,228,195,2938,78198,13,1,1,0,0,79,6,0,7,38,31,24
51031020600,"Census Tract 206, Campbell County","Virginia","Campbell County",3,2,0,0,2530,1813,350,367,1496,74970,13,0,0,1,0,80,4,2,11,42,32,15
51031020700,"Census Tract 207, Campbell County","Virginia","Campbell County",4,3,1,1,2627,1764,421,442,1451,61065,31,0,0,0,0,66,4,0,12,29,41,18
51031020800,"Census Tract 208, Campbell County","Virginia","Campbell County",3,3,0,0,2280,1862,260,158,1245,65661,26,0,0,0,1,67,6,0,13,36,30,21
51031020900,"Census Tract 209, Campbell County","Virginia","Campbell County",4,3,1,1,2870,1940,431,499,1697,72940,24,0,0,0,0,70,5,0,16,38,31,15
51033030100,"Census Tract 301, Caroline County","Virginia","Caroline County",2,2,0,0,2685,2003,384,298,1681,110578,20,1,3,0,3,64,2,7,11,25,30,35
51033030201,"Census Tract 302.01, Caroline County","Virginia","Caroline County",2,2,1,0,2912,2006,763,143,1199,124891,51,0,1,0,1,37,2,8,8,31,36,25
51033030202,"Census Tract 302.02, Caroline County","Virginia","Caroline County",3,2,1,0,2898,1934,655,309,694,90152,27,1,0,0,4,62,3,3,16,42,25,17
51033030300,"Census Tract 303, Caroline County","Virginia","Caroline County",3,2,0,0,2470,1949,339,182,1324,83562,16,2,0,0,0,64,17,1,8,34,39,19
51033030400,"Census Tract 304, Caroline County","Virginia","Caroline County",3,2,0,0,2883,2167,388,328,714,103729,33,0,0,0,1,57,2,6,22,53,13,12
51033030501,"Census Tract 305.01, Caroline County","Virginia","Caroline County",2,2,0,0,2409,2025,358,26,1607,111842,8,0,1,0,0,81,10,0,1,39,23,37
51033030502,"Census Tract 305.02, Caroline County","Virginia","Caroline County",2,2,0,0,2702,2030,581,91,2061,119060,16,0,1,0,0,73,5,6,10,34,26,29
51033030503,"Census Tract 305.03, Caroline County","Virginia","Caroline County",4,3,0,1,2979,2011,327,641,842,69508,36,0,0,0,4,54,3,3,23,29,38,10
51033030600,"Census Tract 306, Caroline County","Virginia","Caroline County",3,2,0,0,2631,2067,426,138,1265,90873,32,0,1,0,0,56,10,1,8,47,32,13
51035080100,"Census Tract 801, Carroll County","Virginia","Carroll County",3,2,0,1,2375,1704,220,451,1537,71186,0,0,1,0,2,98,0,0,14,30,31,24
51035080200,"Census Tract 802, Carroll County","Virginia","Carroll County",4,3,0,1,2252,1699,173,380,1777,58620,0,0,0,0,0,97,3,0,17,49,24,11
51035080300,"Census Tract 803, Carroll County","Virginia","Carroll County",4,3,0,1,2618,1765,229,624,1922,58678,0,1,0,0,2,95,1,0,19,33,35,13
51035080401,"Census Tract 804.01, Carroll County","Virginia","Carroll County",3,2,0,0,2398,1820,304,274,1121,73567,3,0,1,0,2,79,3,12,15,22,48,15
51035080402,"Census Tract 804.02, Carroll County","Virginia","Carroll County",3,3,0,0,2293,1760,246,287,954,66523,0,0,0,0,0,99,1,0,10,30,44,16
51035080501,"Census Tract 805.01, Carroll County","Virginia","Carroll County",4,3,0,1,2396,1733,137,526,1223,63647,0,0,0,0,3,89,3,5,19,29,29,23
51035080502,"Census Tract 805.02, Carroll County","Virginia","Carroll County",4,3,0,0,2218,1856,148,214,962,58243,1,0,0,0,1,92,3,3,11,44,22,22
51035080601,"Census Tract 806.01, Carroll County","Virginia","Carroll County",4,3,0,1,2494,1676,256,562,769,65789,0,0,0,0,0,89,11,0,12,25,40,24
51035080603,"Census Tract 806.03, Carroll County","Virginia","Carroll County",4,3,0,1,2293,1681,209,403,1170,60318,0,0,0,0,0,97,1,1,21,41,23,16
51035080604,"Census Tract 806.04, Carroll County","Virginia","Carroll County",4,3,0,0,2596,2178,193,225,706,69176,1,0,0,0,0,97,1,0,9,38,36,18
51036600100,"Census Tract 6001, Charles City County","Virginia","Charles City County",3,2,0,0,2637,2109,318,210,1147,89376,38,3,0,0,1,54,4,0,19,42,26,14
51036600200,"Census Tract 6002, Charles City County","Virginia","Charles City County",3,3,0,0,2647,2123,302,222,990,82865,45,12,0,0,0,34,7,1,15,41,28,16
51036600300,"Census Tract 6003, Charles City County","Virginia","Charles City County",3,2,0,0,2762,2060,347,355,768,86042,52,1,1,0,0,40,5,1,11,35,32,21
51037930101,"Census Tract 9301.01, Charlotte County","Virginia","Charlotte County",5,3,1,1,2825,1912,540,373,1137,55261,23,0,1,0,8,63,5,0,13,46,23,17
51037930102,"Census Tract 9301.02, Charlotte County","Virginia","Charlotte County",4,3,1,1,3128,1910,780,438,990,70618,17,0,1,0,0,80,2,0,14,22,36,28
51037930200,"Census Tract 9302, Charlotte County","Virginia","Charlotte County",4,3,1,1,3348,2046,693,609,1076,74484,29,0,0,0,0,66,4,0,14,27,39,19
51037930300,"Census Tract 9303, Charlotte County","Virginia","Charlotte County",5,3,1,1,2997,1738,656,603,1337,65751,32,0,0,0,0,67,1,0,14,32,41,13
51041100106,"Census Tract 1001.06, Chesterfield County","Virginia","Chesterfield County",2,1,0,0,3107,2154,214,739,1421,156610,8,0,0,0,2,83,6,1,4,13,25,57
51041100107,"Census Tract 1001.07, Chesterfield County","Virginia","Chesterfield County",3,3,0,0,1762,1460,192,110,1087,52080,42,0,4,0,16,22,5,11,8,25,39,28
51041100206,"Census Tract 1002.06, Chesterfield County","Virginia","Chesterfield County",2,2,0,0,2571,2066,315,190,2333,117286,31,2,3,0,0,48,6,11,7,25,37,31
51041100208,"Census Tract 1002.08, Chesterfield County","Virginia","Chesterfield County",2,1,0,0,2655,1922,641,92,985,136668,13,0,4,0,2,77,4,0,8,10,23,59
51041100209,"Census Tract 1002.09, Chesterfield County","Virginia","Chesterfield County",2,2,0,0,2421,2007,339,75,2630,107237,30,0,2,0,9,53,3,3,4,19,29,48
51041100210,"Census Tract 1002.10, Chesterfield County","Virginia","Chesterfield County",2,2,0,0,1790,1427,277,86,865,78434,34,0,3,0,6,47,3,6,10,19,36,34
51041100211,"Census Tract 1002.11, Chesterfield County","Virginia","Chesterfield County",4,3,1,0,2196,1755,329,112,1605,60824,59,0,0,0,3,12,3,23,10,25,19,46
51041100212,"Census Tract 1002.12, Chesterfield County","Virginia","Chesterfield County",3,2,0,0,1909,1516,94,299,1786,65740,60,0,0,0,3,14,2,21,17,26,29,28
51041100300,"Census Tract 1003, Chesterfield County","Virginia","Chesterfield County",4,3,0,0,2383,1829,310,244,1102,65325,21,0,2,0,11,26,1,38,25,49,20,6
51041100403,"Census Tract 1004.03, Chesterfield County","Virginia","Chesterfield County",2,1,0,0,2513,1797,638,78,2688,135530,23,0,12,0,5,47,7,6,5,24,25,46
51041100404,"Census Tract 1004.04, Chesterfield County","Virginia","Chesterfield County",4,3,0,0,2126,1897,92,137,934,55020,34,0,2,1,12,26,5,20,36,30,27,7
51041100405,"Census Tract 1004.05, Chesterfield County","Virginia","Chesterfield County",4,3,0,0,2288,1973,121,194,793,64579,36,3,0,0,6,37,3,15,20,37,34,9
51041100406,"Census Tract 1004.06, Chesterfield County","Virginia","Chesterfield County",4,3,0,0,1769,1431,170,168,738,45668,37,0,1,0,12,33,7,10,30,23,43,3
51041100407,"Census Tract 1004.07, Chesterfield County","Virginia","Chesterfield County",3,3,0,0,2304,1981,166,157,1463,74692,30,0,1,0,10,36,16,7,14,33,28,25
51041100409,"Census Tract 1004.09, Chesterfield County","Virginia","Chesterfield County",2,2,0,0,2459,1900,409,150,2784,110742,24,0,3,2,4,64,4,0,7,29,31,32
51041100410,"Census Tract 1004.10, Chesterfield County","Virginia","Chesterfield County",2,2,0,0,1709,1389,309,11,1100,77178,29,0,3,4,6,48,8,2,16,32,23,29
51041100505,"Census Tract 1005.05, Chesterfield County","Virginia","Chesterfield County",2,2,0,0,2418,1959,366,93,2124,104504,18,1,2,0,2,66,8,3,1,15,43,41
51041100506,"Census Tract 1005.06, Chesterfield County","Virginia","Chesterfield County",2,2,0,0,2454,1892,524,38,2306,119883,36,2,1,0,2,38,6,16,21,12,30,38
51041100507,"Census Tract 1005.07, Chesterfield County","Virginia","Chesterfield County",2,2,1,0,2761,1934,765,62,2691,123140,37,0,2,0,4,48,6,3,4,13,34,49
51041100508,"Census Tract 1005.08, Chesterfield County","Virginia","Chesterfield County",3,2,0,0,2470,1989,371,110,2023,95477,29,1,1,0,1,60,6,2,7,32,31,31
51041100509,"Census Tract 1005.09, Chesterfield County","Virginia","Chesterfield County",2,1,1,0,2774,1934,814,26,2309,154197,41,0,3,0,0,48,3,4,1,18,28,53
51041100510,"Census Tract 1005.10, Chesterfield County","Virginia","Chesterfield County",2,2,0,0,2152,1849,134,169,1595,95928,19,0,5,0,2,57,10,7,6,17,43,33
51041100600,"Census Tract 1006, Chesterfield County","Virginia","Chesterfield County",3,2,1,0,2628,1987,558,83,654,80893,80,0,1,0,3,11,4,0,11,17,45,27
51041100701,"Census Tract 1007.01, Chesterfield County","Virginia","Chesterfield County",3,3,0,0,2641,2245,329,67,2246,80981,47,0,0,0,4,44,5,0,12,21,41,26
51041100702,"Census Tract 1007.02, Chesterfield County","Virginia","Chesterfield County",3,3,1,0,3245,2638,544,63,775,97782,50,0,1,0,1,44,1,3,2,38,34,26
51041100704,"Census Tract 1007.04, Chesterfield County","Virginia","Chesterfield County",2,2,0,0,2806,2091,678,37,1800,138830,10,0,1,0,3,76,8,3,6,29,34,31
51041100705,"Census Tract 1007.05, Chesterfield County","Virginia","Chesterfield County",2,2,1,0,2690,1991,643,56,1048,117122,7,0,0,0,1,76,5,10,11,37,24,27
51041100804,"Census Tract 1008.04, Chesterfield County","Virginia","Chesterfield County",3,2,1,0,2816,1865,520,431,1779,91089,39,0,5,0,5,29,3,18,4,33,32,31
51041100805,"Census Tract 1008.05, Chesterfield County","Virginia","Chesterfield County",3,2,0,0,2425,2053,241,131,1790,93650,41,0,3,0,0,35,6,14,7,36,41,15
51041100806,"Census Tract 1008.06, Chesterfield County","Virginia","Chesterfield County",4,3,1,0,2487,1717,733,37,1214,68285,46,0,1,0,16,10,4,22,23,22,36,19
51041100807,"Census Tract 1008.07, Chesterfield County","Virginia","Chesterfield County",3,2,0,0,2478,1963,278,237,923,95972,32,0,3,0,1,23,13,27,21,20,23,36
51041100812,"Census Tract 1008.12, Chesterfield County","Virginia","Chesterfield County",2,2,0,0,2482,1986,398,98,2098,126682,22,0,2,0,2,65,8,1,2,23,26,48
51041100814,"Census Tract 1008.14, Chesterfield County","Virginia","Chesterfield County",2,2,0,0,2165,1965,177,23,1371,96225,42,0,3,0,1,39,2,13,14,34,32,20
51041100815,"Census Tract 1008.15, Chesterfield County","Virginia","Chesterfield County",2,2,0,0,2674,2230,381,63,1727,130692,29,0,1,0,1,40,2,27,13,35,24,28
51041100816,"Census Tract 1008.16, Chesterfield County","Virginia","Chesterfield County",3,2,0,0,2348,2012,231,105,1691,92611,15,0,1,0,1,64,9,10,3,22,47,29
51041100817,"Census Tract 1008.17, Chesterfield County","Virginia","Chesterfield County",3,2,0,0,2313,1805,398,110,1181,84939,25,1,2,0,10,55,3,5,7,24,41,28
51041100818,"Census Tract 1008.18, Chesterfield County","Virginia","Chesterfield County",2,2,0,0,2466,1979,465,22,1709,123825,36,0,3,0,0,52,3,5,2,10,45,44
51041100819,"Census Tract 1008.19, Chesterfield County","Virginia","Chesterfield County",2,2,0,0,2401,1950,362,89,2372,101801,57,0,3,0,0,29,5,6,12,28,34,26
51041100820,"Census Tract 1008.20, Chesterfield County","Virginia","Chesterfield County",2,2,0,0,2594,1976,544,74,1429,114482,62,0,11,0,1,15,9,3,6,25,46,24
51041100821,"Census Tract 1008.21, Chesterfield County","Virginia","Chesterfield County",2,2,1,0,2622,1948,641,33,1764,125198,10,0,2,0,2,82,4,0,2,15,23,59
51041100822,"Census Tract 1008.22, Chesterfield County","Virginia","Chesterfield County",2,1,1,0,2849,1980,851,18,2354,149204,22,0,5,0,1,59,10,3,6,20,26,48
51041100823,"Census Tract 1008.23, Chesterfield County","Virginia","Chesterfield County",2,1,0,0,2230,1585,634,11,2480,127849,32,0,7,0,0,56,4,1,8,13,24,54
51041100902,"Census Tract 1009.02, Chesterfield County","Virginia","Chesterfield County",2,1,0,0,3139,2087,371,681,1531,146436,11,0,2,0,1,83,2,0,1,8,21,69
51041100907,"Census Tract 1009.07, Chesterfield County","Virginia","Chesterfield County",2,1,0,0,2197,1579,357,261,1046,117273,14,0,4,0,9,59,2,11,9,16,23,51
51041100910,"Census Tract 1009.10, Chesterfield County","Virginia","Chesterfield County",2,2,0,0,2404,1958,309,137,2059,117119,21,1,0,0,2,62,9,4,7,26,26,42
51041100912,"Census Tract 1009.12, Chesterfield County","Virginia","Chesterfield County",2,1,0,0,2622,2189,414,19,2373,146587,8,0,7,0,2,72,10,1,0,12,33,55
51041100915,"Census Tract 1009.15, Chesterfield County","Virginia","Chesterfield County",3,2,0,0,2458,1957,375,126,1785,92820,9,0,3,0,1,71,11,5,3,20,27,50
51041100919,"Census Tract 1009.19, Chesterfield County","Virginia","Chesterfield County",2,2,0,0,2320,1998,277,45,2608,95742,22,0,4,0,3,65,5,1,7,27,31,35
51041100920,"Census Tract 1009.20, Chesterfield County","Virginia","Chesterfield County",2,2,0,0,1715,1486,163,66,772,92751,35,0,9,0,2,51,4,0,1,13,38,49
51041100921,"Census Tract 1009.21, Chesterfield County","Virginia","Chesterfield County",2,2,0,0,2205,1839,285,81,2422,99287,16,0,4,0,1,70,5,4,5,11,27,58
51041100922,"Census Tract 1009.22, Chesterfield County","Virginia","Chesterfield County",3,2,0,0,2421,2005,357,59,2082,89150,32,0,3,0,3,55,3,4,5,25,38,32
51041100923,"Census Tract 1009.23, Chesterfield County","Virginia","Chesterfield County",3,2,0,0,2325,1914,359,52,1125,86914,27,0,3,0,2,61,6,1,2,10,30,57
51041100924,"Census Tract 1009.24, Chesterfield County","Virginia","Chesterfield County",1,1,0,0,2618,1765,832,21,1967,178903,5,0,7,0,2,84,2,0,1,6,18,76
51041100926,"Census Tract 1009.26, Chesterfield County","Virginia","Chesterfield County",1,1,0,0,2928,2072,838,18,2459,224007,5,0,5,0,3,81,4,1,0,2,15,84
51041100928,"Census Tract 1009.28, Chesterfield County","Virginia","Chesterfield County",2,1,0,0,2252,1665,572,15,3588,123187,20,0,9,0,2,58,9,2,5,18,23,54
51041100929,"Census Tract 1009.29, Chesterfield County","Virginia","Chesterfield County",2,1,1,0,2600,1840,743,17,2305,147673,6,0,11,0,0,81,3,0,2,7,29,61
51041100930,"Census Tract 1009.30, Chesterfield County","Virginia","Chesterfield County",2,1,0,0,2733,1975,737,21,1238,155811,2,0,1,0,1,90,3,2,1,11,19,69
51041100931,"Census Tract 1009.31, Chesterfield County","Virginia","Chesterfield County",2,1,1,0,2579,1834,727,18,2170,142599,8,0,4,0,0,83,4,0,4,10,18,69
51041100932,"Census Tract 1009.32, Chesterfield County","Virginia","Chesterfield County",2,1,1,0,2658,1867,771,20,1221,153358,13,0,4,0,2,77,3,1,0,11,24,65
51041100933,"Census Tract 1009.33, Chesterfield County","Virginia","Chesterfield County",3,2,0,0,2037,1765,252,20,1141,80174,21,0,1,0,5,50,15,8,10,16,23,51
51041100934,"Census Tract 1009.34, Chesterfield County","Virginia","Chesterfield County",3,2,0,0,2185,1805,361,19,2541,78475,24,0,1,0,2,57,8,8,3,31,31,36
51041100935,"Census Tract 1009.35, Chesterfield County","Virginia","Chesterfield County",1,1,0,0,3158,2185,936,37,1480,228803,2,0,1,0,1,94,2,0,0,0,11,89
51041100936,"Census Tract 1009.36, Chesterfield County","Virginia","Chesterfield County",2,1,0,0,3133,2213,811,109,1416,195319,1,0,1,0,3,93,1,0,2,2,14,82
51041100937,"Census Tract 1009.37, Chesterfield County","Virginia","Chesterfield County",2,1,0,0,2250,1800,442,8,1771,124777,20,0,1,0,3,74,2,1,1,8,35,56
